province_code,province_name,province_type,city_code,city_name,city_type,district_code,district_name,district_type
11,北京市,直辖市,,,,110101,东城区,市辖区
11,北京市,直辖市,,,,110102,西城区,市辖区
11,北京市,直辖市,,,,110105,朝阳区,市辖区
11,北京市,直辖市,,,,110106,丰台区,市辖区
11,北京市,直辖市,,,,110107,石景山区,市辖区
11,北京市,直辖市,,,,110108,海淀区,市辖区
11,北京市,直辖市,,,,110109,门头沟区,市辖区
11,北京市,直辖市,,,,110111,房山区,市辖区
11,北京市,直辖市,,,,110112,通州区,市辖区
11,北京市,直辖市,,,,110113,顺义区,市辖区
11,北京市,直辖市,,,,110114,昌平区,市辖区
11,北京市,直辖市,,,,110115,大兴区,市辖区
11,北京市,直辖市,,,,110116,怀柔区,市辖区
11,北京市,直辖市,,,,110117,平谷区,市辖区
11,北京市,直辖市,,,,110118,密云区,市辖区
11,北京市,直辖市,,,,110119,延庆区,市辖区
12,天津市,直辖市,,,,120101,和平区,市辖区
12,天津市,直辖市,,,,120102,河东区,市辖区
12,天津市,直辖市,,,,120103,河西区,市辖区
12,天津市,直辖市,,,,120104,南开区,市辖区
12,天津市,直辖市,,,,120105,河北区,市辖区
12,天津市,直辖市,,,,120106,红桥区,市辖区
12,天津市,直辖市,,,,120110,东丽区,市辖区
12,天津市,直辖市,,,,120111,西青区,市辖区
12,天津市,直辖市,,,,120112,津南区,市辖区
12,天津市,直辖市,,,,120113,北辰区,市辖区
12,天津市,直辖市,,,,120114,武清区,市辖区
12,天津市,直辖市,,,,120115,宝坻区,市辖区
12,天津市,直辖市,,,,120116,滨海新区,市辖区
12,天津市,直辖市,,,,120117,宁河区,市辖区
12,天津市,直辖市,,,,120118,静海区,市辖区
12,天津市,直辖市,,,,120119,蓟州区,市辖区
13,河北省,省,1301,石家庄市,地级市,130102,长安区,市辖区
13,河北省,省,1301,石家庄市,地级市,130104,桥西区,市辖区
13,河北省,省,1301,石家庄市,地级市,130105,新华区,市辖区
13,河北省,省,1301,石家庄市,地级市,130107,井陉矿区,市辖区
13,河北省,省,1301,石家庄市,地级市,130108,裕华区,市辖区
13,河北省,省,1301,石家庄市,地级市,130109,藁城区,市辖区
13,河北省,省,1301,石家庄市,地级市,130110,鹿泉区,市辖区
13,河北省,省,1301,石家庄市,地级市,130111,栾城区,市辖区
13,河北省,省,1301,石家庄市,地级市,130121,井陉县,县
13,河北省,省,1301,石家庄市,地级市,130123,正定县,县
13,河北省,省,1301,石家庄市,地级市,130125,行唐县,县
13,河北省,省,1301,石家庄市,地级市,130126,灵寿县,县
13,河北省,省,1301,石家庄市,地级市,130127,高邑县,县
13,河北省,省,1301,石家庄市,地级市,130128,深泽县,县
13,河北省,省,1301,石家庄市,地级市,130129,赞皇县,县
13,河北省,省,1301,石家庄市,地级市,130130,无极县,县
13,河北省,省,1301,石家庄市,地级市,130131,平山县,县
13,河北省,省,1301,石家庄市,地级市,130132,元氏县,县
13,河北省,省,1301,石家庄市,地级市,130133,赵县,县
13,河北省,省,1301,石家庄市,地级市,130181,辛集市,县级市
13,河北省,省,1301,石家庄市,地级市,130183,晋州市,县级市
13,河北省,省,1301,石家庄市,地级市,130184,新乐市,县级市
13,河北省,省,1302,唐山市,地级市,130202,路南区,市辖区
13,河北省,省,1302,唐山市,地级市,130203,路北区,市辖区
13,河北省,省,1302,唐山市,地级市,130204,古冶区,市辖区
13,河北省,省,1302,唐山市,地级市,130205,开平区,市辖区
13,河北省,省,1302,唐山市,地级市,130207,丰南区,市辖区
13,河北省,省,1302,唐山市,地级市,130208,丰润区,市辖区
13,河北省,省,1302,唐山市,地级市,130209,曹妃甸区,市辖区
13,河北省,省,1302,唐山市,地级市,130224,滦南县,县
13,河北省,省,1302,唐山市,地级市,130225,乐亭县,县
13,河北省,省,1302,唐山市,地级市,130227,迁西县,县
13,河北省,省,1302,唐山市,地级市,130229,玉田县,县
13,河北省,省,1302,唐山市,地级市,130281,遵化市,县级市
13,河北省,省,1302,唐山市,地级市,130283,迁安市,县级市
13,河北省,省,1302,唐山市,地级市,130284,滦州市,县级市
13,河北省,省,1303,秦皇岛市,地级市,130302,海港区,市辖区
13,河北省,省,1303,秦皇岛市,地级市,130303,山海关区,市辖区
13,河北省,省,1303,秦皇岛市,地级市,130304,北戴河区,市辖区
13,河北省,省,1303,秦皇岛市,地级市,130306,抚宁区,市辖区
13,河北省,省,1303,秦皇岛市,地级市,130321,青龙满族自治县,自治县
13,河北省,省,1303,秦皇岛市,地级市,130322,昌黎县,县
13,河北省,省,1303,秦皇岛市,地级市,130324,卢龙县,县
13,河北省,省,1304,邯郸市,地级市,130402,邯山区,市辖区
13,河北省,省,1304,邯郸市,地级市,130403,丛台区,市辖区
13,河北省,省,1304,邯郸市,地级市,130404,复兴区,市辖区
13,河北省,省,1304,邯郸市,地级市,130406,峰峰矿区,市辖区
13,河北省,省,1304,邯郸市,地级市,130407,肥乡区,市辖区
13,河北省,省,1304,邯郸市,地级市,130408,永年区,市辖区
13,河北省,省,1304,邯郸市,地级市,130423,临漳县,县
13,河北省,省,1304,邯郸市,地级市,130424,成安县,县
13,河北省,省,1304,邯郸市,地级市,130425,大名县,县
13,河北省,省,1304,邯郸市,地级市,130426,涉县,县
13,河北省,省,1304,邯郸市,地级市,130427,磁县,县
13,河北省,省,1304,邯郸市,地级市,130430,邱县,县
13,河北省,省,1304,邯郸市,地级市,130431,鸡泽县,县
13,河北省,省,1304,邯郸市,地级市,130432,广平县,县
13,河北省,省,1304,邯郸市,地级市,130433,馆陶县,县
13,河北省,省,1304,邯郸市,地级市,130434,魏县,县
13,河北省,省,1304,邯郸市,地级市,130435,曲周县,县
13,河北省,省,1304,邯郸市,地级市,130481,武安市,县级市
13,河北省,省,1305,邢台市,地级市,130502,襄都区,市辖区
13,河北省,省,1305,邢台市,地级市,130503,信都区,市辖区
13,河北省,省,1305,邢台市,地级市,130505,任泽区,市辖区
13,河北省,省,1305,邢台市,地级市,130506,南和区,市辖区
13,河北省,省,1305,邢台市,地级市,130522,临城县,县
13,河北省,省,1305,邢台市,地级市,130523,内丘县,县
13,河北省,省,1305,邢台市,地级市,130524,柏乡县,县
13,河北省,省,1305,邢台市,地级市,130525,隆尧县,县
13,河北省,省,1305,邢台市,地级市,130528,宁晋县,县
13,河北省,省,1305,邢台市,地级市,130529,巨鹿县,县
13,河北省,省,1305,邢台市,地级市,130530,新河县,县
13,河北省,省,1305,邢台市,地级市,130531,广宗县,县
13,河北省,省,1305,邢台市,地级市,130532,平乡县,县
13,河北省,省,1305,邢台市,地级市,130533,威县,县
13,河北省,省,1305,邢台市,地级市,130534,清河县,县
13,河北省,省,1305,邢台市,地级市,130535,临西县,县
13,河北省,省,1305,邢台市,地级市,130581,南宫市,县级市
13,河北省,省,1305,邢台市,地级市,130582,沙河市,县级市
13,河北省,省,1306,保定市,地级市,130602,竞秀区,市辖区
13,河北省,省,1306,保定市,地级市,130606,莲池区,市辖区
13,河北省,省,1306,保定市,地级市,130607,满城区,市辖区
13,河北省,省,1306,保定市,地级市,130608,清苑区,市辖区
13,河北省,省,1306,保定市,地级市,130609,徐水区,市辖区
13,河北省,省,1306,保定市,地级市,130623,涞水县,县
13,河北省,省,1306,保定市,地级市,130624,阜平县,县
13,河北省,省,1306,保定市,地级市,130626,定兴县,县
13,河北省,省,1306,保定市,地级市,130627,唐县,县
13,河北省,省,1306,保定市,地级市,130628,高阳县,县
13,河北省,省,1306,保定市,地级市,130629,容城县,县
13,河北省,省,1306,保定市,地级市,130630,涞源县,县
13,河北省,省,1306,保定市,地级市,130631,望都县,县
13,河北省,省,1306,保定市,地级市,130632,安新县,县
13,河北省,省,1306,保定市,地级市,130633,易县,县
13,河北省,省,1306,保定市,地级市,130634,曲阳县,县
13,河北省,省,1306,保定市,地级市,130635,蠡县,县
13,河北省,省,1306,保定市,地级市,130636,顺平县,县
13,河北省,省,1306,保定市,地级市,130637,博野县,县
13,河北省,省,1306,保定市,地级市,130638,雄县,县
13,河北省,省,1306,保定市,地级市,130681,涿州市,县级市
13,河北省,省,1306,保定市,地级市,130682,定州市,县级市
13,河北省,省,1306,保定市,地级市,130683,安国市,县级市
13,河北省,省,1306,保定市,地级市,130684,高碑店市,县级市
13,河北省,省,1307,张家口市,地级市,130702,桥东区,市辖区
13,河北省,省,1307,张家口市,地级市,130703,桥西区,市辖区
13,河北省,省,1307,张家口市,地级市,130705,宣化区,市辖区
13,河北省,省,1307,张家口市,地级市,130706,下花园区,市辖区
13,河北省,省,1307,张家口市,地级市,130708,万全区,市辖区
13,河北省,省,1307,张家口市,地级市,130709,崇礼区,市辖区
13,河北省,省,1307,张家口市,地级市,130722,张北县,县
13,河北省,省,1307,张家口市,地级市,130723,康保县,县
13,河北省,省,1307,张家口市,地级市,130724,沽源县,县
13,河北省,省,1307,张家口市,地级市,130725,尚义县,县
13,河北省,省,1307,张家口市,地级市,130726,蔚县,县
13,河北省,省,1307,张家口市,地级市,130727,阳原县,县
13,河北省,省,1307,张家口市,地级市,130728,怀安县,县
13,河北省,省,1307,张家口市,地级市,130730,怀来县,县
13,河北省,省,1307,张家口市,地级市,130731,涿鹿县,县
13,河北省,省,1307,张家口市,地级市,130732,赤城县,县
13,河北省,省,1308,承德市,地级市,130802,双桥区,市辖区
13,河北省,省,1308,承德市,地级市,130803,双滦区,市辖区
13,河北省,省,1308,承德市,地级市,130804,鹰手营子矿区,市辖区
13,河北省,省,1308,承德市,地级市,130821,承德县,县
13,河北省,省,1308,承德市,地级市,130822,兴隆县,县
13,河北省,省,1308,承德市,地级市,130824,滦平县,县
13,河北省,省,1308,承德市,地级市,130825,隆化县,县
13,河北省,省,1308,承德市,地级市,130826,丰宁满族自治县,自治县
13,河北省,省,1308,承德市,地级市,130827,宽城满族自治县,自治县
13,河北省,省,1308,承德市,地级市,130828,围场满族蒙古族自治县,自治县
13,河北省,省,1308,承德市,地级市,130881,平泉市,县级市
13,河北省,省,1309,沧州市,地级市,130902,新华区,市辖区
13,河北省,省,1309,沧州市,地级市,130903,运河区,市辖区
13,河北省,省,1309,沧州市,地级市,130921,沧县,县
13,河北省,省,1309,沧州市,地级市,130922,青县,县
13,河北省,省,1309,沧州市,地级市,130923,东光县,县
13,河北省,省,1309,沧州市,地级市,130924,海兴县,县
13,河北省,省,1309,沧州市,地级市,130925,盐山县,县
13,河北省,省,1309,沧州市,地级市,130926,肃宁县,县
13,河北省,省,1309,沧州市,地级市,130927,南皮县,县
13,河北省,省,1309,沧州市,地级市,130928,吴桥县,县
13,河北省,省,1309,沧州市,地级市,130929,献县,县
13,河北省,省,1309,沧州市,地级市,130930,孟村回族自治县,自治县
13,河北省,省,1309,沧州市,地级市,130981,泊头市,县级市
13,河北省,省,1309,沧州市,地级市,130982,任丘市,县级市
13,河北省,省,1309,沧州市,地级市,130983,黄骅市,县级市
13,河北省,省,1309,沧州市,地级市,130984,河间市,县级市
13,河北省,省,1310,廊坊市,地级市,131002,安次区,市辖区
13,河北省,省,1310,廊坊市,地级市,131003,广阳区,市辖区
13,河北省,省,1310,廊坊市,地级市,131022,固安县,县
13,河北省,省,1310,廊坊市,地级市,131023,永清县,县
13,河北省,省,1310,廊坊市,地级市,131024,香河县,县
13,河北省,省,1310,廊坊市,地级市,131025,大城县,县
13,河北省,省,1310,廊坊市,地级市,131026,文安县,县
13,河北省,省,1310,廊坊市,地级市,131028,大厂回族自治县,自治县
13,河北省,省,1310,廊坊市,地级市,131081,霸州市,县级市
13,河北省,省,1310,廊坊市,地级市,131082,三河市,县级市
13,河北省,省,1311,衡水市,地级市,131102,桃城区,市辖区
13,河北省,省,1311,衡水市,地级市,131103,冀州区,市辖区
13,河北省,省,1311,衡水市,地级市,131121,枣强县,县
13,河北省,省,1311,衡水市,地级市,131122,武邑县,县
13,河北省,省,1311,衡水市,地级市,131123,武强县,县
13,河北省,省,1311,衡水市,地级市,131124,饶阳县,县
13,河北省,省,1311,衡水市,地级市,131125,安平县,县
13,河北省,省,1311,衡水市,地级市,131126,故城县,县
13,河北省,省,1311,衡水市,地级市,131127,景县,县
13,河北省,省,1311,衡水市,地级市,131128,阜城县,县
13,河北省,省,1311,衡水市,地级市,131182,深州市,县级市
14,山西省,省,1401,太原市,地级市,140105,小店区,市辖区
14,山西省,省,1401,太原市,地级市,140106,迎泽区,市辖区
14,山西省,省,1401,太原市,地级市,140107,杏花岭区,市辖区
14,山西省,省,1401,太原市,地级市,140108,尖草坪区,市辖区
14,山西省,省,1401,太原市,地级市,140109,万柏林区,市辖区
14,山西省,省,1401,太原市,地级市,140110,晋源区,市辖区
14,山西省,省,1401,太原市,地级市,140121,清徐县,县
14,山西省,省,1401,太原市,地级市,140122,阳曲县,县
14,山西省,省,1401,太原市,地级市,140123,娄烦县,县
14,山西省,省,1401,太原市,地级市,140181,古交市,县级市
14,山西省,省,1402,大同市,地级市,140212,新荣区,市辖区
14,山西省,省,1402,大同市,地级市,140213,平城区,市辖区
14,山西省,省,1402,大同市,地级市,140214,云冈区,市辖区
14,山西省,省,1402,大同市,地级市,140215,云州区,市辖区
14,山西省,省,1402,大同市,地级市,140221,阳高县,县
14,山西省,省,1402,大同市,地级市,140222,天镇县,县
14,山西省,省,1402,大同市,地级市,140223,广灵县,县
14,山西省,省,1402,大同市,地级市,140224,灵丘县,县
14,山西省,省,1402,大同市,地级市,140225,浑源县,县
14,山西省,省,1402,大同市,地级市,140226,左云县,县
14,山西省,省,1403,阳泉市,地级市,140302,城区,市辖区
14,山西省,省,1403,阳泉市,地级市,140303,矿区,市辖区
14,山西省,省,1403,阳泉市,地级市,140311,郊区,市辖区
14,山西省,省,1403,阳泉市,地级市,140321,平定县,县
14,山西省,省,1403,阳泉市,地级市,140322,盂县,县
14,山西省,省,1404,长治市,地级市,140403,潞州区,市辖区
14,山西省,省,1404,长治市,地级市,140404,上党区,市辖区
14,山西省,省,1404,长治市,地级市,140405,屯留区,市辖区
14,山西省,省,1404,长治市,地级市,140406,潞城区,市辖区
14,山西省,省,1404,长治市,地级市,140423,襄垣县,县
14,山西省,省,1404,长治市,地级市,140425,平顺县,县
14,山西省,省,1404,长治市,地级市,140426,黎城县,县
14,山西省,省,1404,长治市,地级市,140427,壶关县,县
14,山西省,省,1404,长治市,地级市,140428,长子县,县
14,山西省,省,1404,长治市,地级市,140429,武乡县,县
14,山西省,省,1404,长治市,地级市,140430,沁县,县
14,山西省,省,1404,长治市,地级市,140431,沁源县,县
14,山西省,省,1405,晋城市,地级市,140502,城区,市辖区
14,山西省,省,1405,晋城市,地级市,140521,沁水县,县
14,山西省,省,1405,晋城市,地级市,140522,阳城县,县
14,山西省,省,1405,晋城市,地级市,140524,陵川县,县
14,山西省,省,1405,晋城市,地级市,140525,泽州县,县
14,山西省,省,1405,晋城市,地级市,140581,高平市,县级市
14,山西省,省,1406,朔州市,地级市,140602,朔城区,市辖区
14,山西省,省,1406,朔州市,地级市,140603,平鲁区,市辖区
14,山西省,省,1406,朔州市,地级市,140621,山阴县,县
14,山西省,省,1406,朔州市,地级市,140622,应县,县
14,山西省,省,1406,朔州市,地级市,140623,右玉县,县
14,山西省,省,1406,朔州市,地级市,140681,怀仁市,县级市
14,山西省,省,1407,晋中市,地级市,140702,榆次区,市辖区
14,山西省,省,1407,晋中市,地级市,140703,太谷区,市辖区
14,山西省,省,1407,晋中市,地级市,140721,榆社县,县
14,山西省,省,1407,晋中市,地级市,140722,左权县,县
14,山西省,省,1407,晋中市,地级市,140723,和顺县,县
14,山西省,省,1407,晋中市,地级市,140724,昔阳县,县
14,山西省,省,1407,晋中市,地级市,140725,寿阳县,县
14,山西省,省,1407,晋中市,地级市,140727,祁县,县
14,山西省,省,1407,晋中市,地级市,140728,平遥县,县
14,山西省,省,1407,晋中市,地级市,140729,灵石县,县
14,山西省,省,1407,晋中市,地级市,140781,介休市,县级市
14,山西省,省,1408,运城市,地级市,140802,盐湖区,市辖区
14,山西省,省,1408,运城市,地级市,140821,临猗县,县
14,山西省,省,1408,运城市,地级市,140822,万荣县,县
14,山西省,省,1408,运城市,地级市,140823,闻喜县,县
14,山西省,省,1408,运城市,地级市,140824,稷山县,县
14,山西省,省,1408,运城市,地级市,140825,新绛县,县
14,山西省,省,1408,运城市,地级市,140826,绛县,县
14,山西省,省,1408,运城市,地级市,140827,垣曲县,县
14,山西省,省,1408,运城市,地级市,140828,夏县,县
14,山西省,省,1408,运城市,地级市,140829,平陆县,县
14,山西省,省,1408,运城市,地级市,140830,芮城县,县
14,山西省,省,1408,运城市,地级市,140881,永济市,县级市
14,山西省,省,1408,运城市,地级市,140882,河津市,县级市
14,山西省,省,1409,忻州市,地级市,140902,忻府区,市辖区
14,山西省,省,1409,忻州市,地级市,140921,定襄县,县
14,山西省,省,1409,忻州市,地级市,140922,五台县,县
14,山西省,省,1409,忻州市,地级市,140923,代县,县
14,山西省,省,1409,忻州市,地级市,140924,繁峙县,县
14,山西省,省,1409,忻州市,地级市,140925,宁武县,县
14,山西省,省,1409,忻州市,地级市,140926,静乐县,县
14,山西省,省,1409,忻州市,地级市,140927,神池县,县
14,山西省,省,1409,忻州市,地级市,140928,五寨县,县
14,山西省,省,1409,忻州市,地级市,140929,岢岚县,县
14,山西省,省,1409,忻州市,地级市,140930,河曲县,县
14,山西省,省,1409,忻州市,地级市,140931,保德县,县
14,山西省,省,1409,忻州市,地级市,140932,偏关县,县
14,山西省,省,1409,忻州市,地级市,140981,原平市,县级市
14,山西省,省,1410,临汾市,地级市,141002,尧都区,市辖区
14,山西省,省,1410,临汾市,地级市,141021,曲沃县,县
14,山西省,省,1410,临汾市,地级市,141022,翼城县,县
14,山西省,省,1410,临汾市,地级市,141023,襄汾县,县
14,山西省,省,1410,临汾市,地级市,141024,洪洞县,县
14,山西省,省,1410,临汾市,地级市,141025,古县,县
14,山西省,省,1410,临汾市,地级市,141026,安泽县,县
14,山西省,省,1410,临汾市,地级市,141027,浮山县,县
14,山西省,省,1410,临汾市,地级市,141028,吉县,县
14,山西省,省,1410,临汾市,地级市,141029,乡宁县,县
14,山西省,省,1410,临汾市,地级市,141030,大宁县,县
14,山西省,省,1410,临汾市,地级市,141031,隰县,县
14,山西省,省,1410,临汾市,地级市,141032,永和县,县
14,山西省,省,1410,临汾市,地级市,141033,蒲县,县
14,山西省,省,1410,临汾市,地级市,141034,汾西县,县
14,山西省,省,1410,临汾市,地级市,141081,侯马市,县级市
14,山西省,省,1410,临汾市,地级市,141082,霍州市,县级市
14,山西省,省,1411,吕梁市,地级市,141102,离石区,市辖区
14,山西省,省,1411,吕梁市,地级市,141121,文水县,县
14,山西省,省,1411,吕梁市,地级市,141122,交城县,县
14,山西省,省,1411,吕梁市,地级市,141123,兴县,县
14,山西省,省,1411,吕梁市,地级市,141124,临县,县
14,山西省,省,1411,吕梁市,地级市,141125,柳林县,县
14,山西省,省,1411,吕梁市,地级市,141126,石楼县,县
14,山西省,省,1411,吕梁市,地级市,141127,岚县,县
14,山西省,省,1411,吕梁市,地级市,141128,方山县,县
14,山西省,省,1411,吕梁市,地级市,141129,中阳县,县
14,山西省,省,1411,吕梁市,地级市,141130,交口县,县
14,山西省,省,1411,吕梁市,地级市,141181,孝义市,县级市
14,山西省,省,1411,吕梁市,地级市,141182,汾阳市,县级市
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150102,新城区,市辖区
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150103,回民区,市辖区
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150104,玉泉区,市辖区
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150105,赛罕区,市辖区
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150121,土默特左旗,旗
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150122,托克托县,县
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150123,和林格尔县,县
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150124,清水河县,县
15,内蒙古自治区,自治区,1501,呼和浩特市,地级市,150125,武川县,县
15,内蒙古自治区,自治区,1502,包头市,地级市,150202,东河区,市辖区
15,内蒙古自治区,自治区,1502,包头市,地级市,150203,昆都仑区,市辖区
15,内蒙古自治区,自治区,1502,包头市,地级市,150204,青山区,市辖区
15,内蒙古自治区,自治区,1502,包头市,地级市,150205,石拐区,市辖区
15,内蒙古自治区,自治区,1502,包头市,地级市,150206,白云鄂博矿区,市辖区
15,内蒙古自治区,自治区,1502,包头市,地级市,150207,九原区,市辖区
15,内蒙古自治区,自治区,1502,包头市,地级市,150221,土默特右旗,旗
15,内蒙古自治区,自治区,1502,包头市,地级市,150222,固阳县,县
15,内蒙古自治区,自治区,1502,包头市,地级市,150223,达尔罕茂明安联合旗,旗
15,内蒙古自治区,自治区,1503,乌海市,地级市,150302,海勃湾区,市辖区
15,内蒙古自治区,自治区,1503,乌海市,地级市,150303,海南区,市辖区
15,内蒙古自治区,自治区,1503,乌海市,地级市,150304,乌达区,市辖区
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150402,红山区,市辖区
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150403,元宝山区,市辖区
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150404,松山区,市辖区
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150421,阿鲁科尔沁旗,旗
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150422,巴林左旗,旗
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150423,巴林右旗,旗
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150424,林西县,县
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150425,克什克腾旗,旗
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150426,翁牛特旗,旗
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150428,喀喇沁旗,旗
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150429,宁城县,县
15,内蒙古自治区,自治区,1504,赤峰市,地级市,150430,敖汉旗,旗
15,内蒙古自治区,自治区,1505,通辽市,地级市,150502,科尔沁区,市辖区
15,内蒙古自治区,自治区,1505,通辽市,地级市,150521,科尔沁左翼中旗,旗
15,内蒙古自治区,自治区,1505,通辽市,地级市,150522,科尔沁左翼后旗,旗
15,内蒙古自治区,自治区,1505,通辽市,地级市,150523,开鲁县,县
15,内蒙古自治区,自治区,1505,通辽市,地级市,150524,库伦旗,旗
15,内蒙古自治区,自治区,1505,通辽市,地级市,150525,奈曼旗,旗
15,内蒙古自治区,自治区,1505,通辽市,地级市,150526,扎鲁特旗,旗
15,内蒙古自治区,自治区,1505,通辽市,地级市,150581,霍林郭勒市,县级市
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150602,东胜区,市辖区
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150603,康巴什区,市辖区
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150621,达拉特旗,旗
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150622,准格尔旗,旗
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150623,鄂托克前旗,旗
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150624,鄂托克旗,旗
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150625,杭锦旗,旗
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150626,乌审旗,旗
15,内蒙古自治区,自治区,1506,鄂尔多斯市,地级市,150627,伊金霍洛旗,旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150702,海拉尔区,市辖区
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150703,扎赉诺尔区,市辖区
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150721,阿荣旗,旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150722,莫力达瓦达斡尔族自治旗,自治旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150723,鄂伦春自治旗,自治旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150724,鄂温克族自治旗,自治旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150725,陈巴尔虎旗,旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150726,新巴尔虎左旗,旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150727,新巴尔虎右旗,旗
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150781,满洲里市,县级市
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150782,牙克石市,县级市
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150783,扎兰屯市,县级市
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150784,额尔古纳市,县级市
15,内蒙古自治区,自治区,1507,呼伦贝尔市,地级市,150785,根河市,县级市
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150802,临河区,市辖区
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150821,五原县,县
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150822,磴口县,县
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150823,乌拉特前旗,旗
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150824,乌拉特中旗,旗
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150825,乌拉特后旗,旗
15,内蒙古自治区,自治区,1508,巴彦淖尔市,地级市,150826,杭锦后旗,旗
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150902,集宁区,市辖区
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150921,卓资县,县
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150922,化德县,县
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150923,商都县,县
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150924,兴和县,县
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150925,凉城县,县
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150926,察哈尔右翼前旗,旗
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150927,察哈尔右翼中旗,旗
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150928,察哈尔右翼后旗,旗
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150929,四子王旗,旗
15,内蒙古自治区,自治区,1509,乌兰察布市,地级市,150981,丰镇市,县级市
15,内蒙古自治区,自治区,1522,兴安盟,盟,152201,乌兰浩特市,县级市
15,内蒙古自治区,自治区,1522,兴安盟,盟,152202,阿尔山市,县级市
15,内蒙古自治区,自治区,1522,兴安盟,盟,152221,科尔沁右翼前旗,旗
15,内蒙古自治区,自治区,1522,兴安盟,盟,152222,科尔沁右翼中旗,旗
15,内蒙古自治区,自治区,1522,兴安盟,盟,152223,扎赉特旗,旗
15,内蒙古自治区,自治区,1522,兴安盟,盟,152224,突泉县,县
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152501,二连浩特市,县级市
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152502,锡林浩特市,县级市
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152522,阿巴嘎旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152523,苏尼特左旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152524,苏尼特右旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152525,东乌珠穆沁旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152526,西乌珠穆沁旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152527,太仆寺旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152528,镶黄旗,旗
15,内蒙古自治区,自治区,1525,锡林郭勒盟,盟,152529,正镶白旗,旗
